CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
14346,4,AW00014346,NULL,Evelyn,NULL,Perez,0,11/29/1946,S,NULL,F,evelyn21@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1297 Zulu Court,NULL,1 (11) 500 555-0114,9/26/2012,5-10 Miles
14347,7,AW00014347,NULL,Tara,I,Goel,0,11/14/1946,S,NULL,F,tara20@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,5634 Blue Ridge Drive,NULL,1 (11) 500 555-0113,9/22/2012,5-10 Miles
14348,13,AW00014348,NULL,Alex,T,Scott,0,5/15/1948,M,NULL,M,alex44@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,105 Clark Creek Lane,NULL,1 (11) 500 555-0184,9/4/2012,5-10 Miles
14349,546,AW00014349,NULL,Nicole,NULL,Griffin,0,11/8/1981,M,NULL,F,nicole70@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,6111 Guadalajara,NULL,381-555-0139,9/11/2013,5-10 Miles
14350,547,AW00014350,NULL,Emily,W,Moore,0,12/6/1981,S,NULL,F,emily8@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,104 Kaski Ln.,NULL,355-555-0139,9/18/2013,1-2 Miles
14351,299,AW00014351,NULL,Riley,NULL,Gray,0,8/1/1981,S,NULL,F,riley25@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,7906 Star Tree Court,NULL,399-555-0190,3/20/2013,5-10 Miles
14352,626,AW00014352,NULL,Melissa,NULL,Butler,0,3/14/1986,S,NULL,F,melissa9@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,206 Greenview Court,NULL,990-555-0186,7/10/2013,1-2 Miles
14353,68,AW00014353,NULL,Erin,I,Reed,0,12/12/1980,S,NULL,F,erin24@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,3866 Mt. Everest Court,NULL,791-555-0118,3/16/2013,1-2 Miles
14354,358,AW00014354,NULL,Seth,NULL,Green,0,1/25/1980,S,NULL,M,seth32@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,8206 H Street,NULL,153-555-0188,8/24/2012,1-2 Miles
14355,543,AW00014355,NULL,Ian,NULL,King,0,5/11/1979,M,NULL,M,ian25@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,9199 Park Glenn,NULL,988-555-0130,8/14/2012,5-10 Miles
14356,361,AW00014356,NULL,Isabella,A,Baker,0,7/15/1978,S,NULL,F,isabella47@adventure-works.com,100000,0,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,8473 Larkwood Ct.,NULL,343-555-0155,8/23/2012,1-2 Miles
14357,368,AW00014357,NULL,Dalton,M,Collins,0,1/9/1973,M,NULL,M,dalton45@adventure-works.com,100000,1,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,7538 Sherry Circle,NULL,342-555-0162,8/26/2012,1-2 Miles
14358,623,AW00014358,NULL,Amanda,A,Watson,0,6/20/1973,M,NULL,F,amanda18@adventure-works.com,100000,1,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,2097 Bluetail,NULL,132-555-0148,7/29/2013,0-1 Miles
14359,53,AW00014359,NULL,Eduardo,R,Henderson,0,5/2/1974,M,NULL,M,eduardo49@adventure-works.com,90000,4,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,9754 Olivera,NULL,911-555-0117,2/10/2013,0-1 Miles
14360,339,AW00014360,NULL,Samantha,NULL,Patterson,0,10/14/1964,S,NULL,F,samantha36@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,9937 Las Lomas Way,NULL,722-555-0149,10/24/2013,1-2 Miles
14361,611,AW00014361,NULL,Franklin,D,Raje,0,7/23/1964,M,NULL,M,franklin31@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,8454 Mount Circle,NULL,136-555-0165,1/6/2014,1-2 Miles
14362,536,AW00014362,NULL,Roberto,W,Gill,0,10/31/1977,S,NULL,M,roberto14@adventure-works.com,40000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,6720 Primrose Dr.,NULL,874-555-0130,8/12/2012,1-2 Miles
14363,70,AW00014363,NULL,Natalie,NULL,Long,0,3/4/1979,S,NULL,F,natalie32@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,7355 San Benito,NULL,467-555-0158,4/29/2013,0-1 Miles
14364,299,AW00014364,NULL,Mario,H,Rai,0,9/6/1978,M,NULL,M,mario16@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,4420 Tuolumne St.,NULL,404-555-0132,8/13/2012,0-1 Miles
14365,337,AW00014365,NULL,Evan,S,Ward,0,11/16/1978,M,NULL,M,evan13@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,7098 Walnut Blvd.,NULL,584-555-0170,7/31/2012,0-1 Miles
14366,627,AW00014366,NULL,Anna,S,Brooks,0,7/21/1976,S,NULL,F,anna23@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,9745 Bonita Ct.,NULL,316-555-0152,9/15/2012,0-1 Miles
14367,545,AW00014367,NULL,Courtney,M,Green,0,2/25/1982,S,NULL,F,courtney11@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,7446 The Alameda,NULL,811-555-0123,9/3/2012,0-1 Miles
14368,311,AW00014368,NULL,Richard,NULL,Thompson,0,9/11/1976,M,NULL,M,richard9@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,9715 San Francisco,NULL,286-555-0164,1/14/2014,1-2 Miles
14369,546,AW00014369,NULL,Devin,J,Sanchez,0,2/16/1977,M,NULL,M,devin83@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,7747 Relis Valley Road,NULL,650-555-0181,7/6/2013,1-2 Miles
14370,43,AW00014370,NULL,Meghan,NULL,Dominguez,0,9/6/1983,M,NULL,F,meghan12@adventure-works.com,40000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,3610 Seal Way,NULL,753-555-0119,7/13/2013,1-2 Miles
14371,66,AW00014371,NULL,Jeremiah,NULL,Lewis,0,12/6/1977,M,NULL,M,jeremiah9@adventure-works.com,40000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,2527 Mohawk Drive,NULL,163-555-0125,3/15/2013,1-2 Miles
14372,632,AW00014372,NULL,Kaitlyn,L,Washington,0,1/8/1978,M,NULL,F,kaitlyn80@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,7964 Gentrytown Drive,NULL,145-555-0131,6/11/2013,2-5 Miles
14373,302,AW00014373,NULL,Ricardo,NULL,Jai,0,6/11/1983,M,NULL,M,ricardo11@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,9020 Starflower Dr.,NULL,586-555-0115,6/21/2013,2-5 Miles
14374,343,AW00014374,NULL,David,NULL,Yang,0,9/15/1983,M,NULL,M,david59@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,00:00.0,9083 Eastgate Avenue,NULL,480-555-0131,9/27/2012,0-1 Miles
14375,644,AW00014375,NULL,Alexandra,NULL,Moore,0,5/8/1981,M,NULL,F,alexandra71@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,8191 Scenic Ct.,NULL,115-555-0117,7/2/2013,0-1 Miles
14376,616,AW00014376,NULL,Faith,A,Torres,0,10/17/1949,S,NULL,F,faith25@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1697 Charlotte Court,NULL,540-555-0194,7/30/2013,10+ Miles
14377,609,AW00014377,NULL,Paula,D,Ruiz,0,12/7/1949,S,NULL,F,paula4@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,3603 Stinson,NULL,638-555-0164,9/12/2012,1-2 Miles
14378,302,AW00014378,NULL,Cory,A,Mehta,0,8/29/1955,S,NULL,M,cory12@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,7907 Eagle Peak Road,NULL,598-555-0147,9/17/2012,10+ Miles
14379,322,AW00014379,NULL,Richard,C,Foster,0,8/21/1949,M,NULL,M,richard71@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,5592 Byers Rd.,NULL,932-555-0117,9/20/2012,10+ Miles
14380,543,AW00014380,NULL,Kaylee,K,Watson,0,1/8/1950,M,NULL,F,kaylee6@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1752 Amaryllis Drive,NULL,120-555-0165,9/18/2012,1-2 Miles
14381,539,AW00014381,NULL,Alexa,NULL,Cooper,0,6/17/1961,S,NULL,F,alexa16@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,2697 Mt. Everest Ct.,NULL,493-555-0133,9/2/2012,10+ Miles
14382,299,AW00014382,NULL,Darren,NULL,Blanco,0,11/3/1955,S,NULL,M,darren38@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,3457 Hitchcock,NULL,126-555-0199,9/2/2012,10+ Miles
14383,311,AW00014383,NULL,Marvin,L,Ferrier,0,11/18/1950,M,NULL,M,marvin9@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,2942 Berkhire Court,NULL,474-555-0172,8/11/2013,2-5 Miles
14384,638,AW00014384,NULL,Rachel,F,Miller,0,11/19/1950,M,NULL,F,rachel8@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,7335 Imperial Dr.,NULL,903-555-0193,10/6/2013,2-5 Miles
14385,543,AW00014385,NULL,Maria,NULL,Hall,0,10/16/1956,M,NULL,F,maria64@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,851 Solano Drive,NULL,722-555-0190,10/18/2012,10+ Miles
14386,325,AW00014386,NULL,Marissa,NULL,Wood,0,1/17/1952,S,NULL,F,marissa0@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,4430 Alexander Pl,NULL,538-555-0190,10/10/2012,10+ Miles
14387,52,AW00014387,NULL,Brittany,NULL,Hughes,0,5/31/1952,M,NULL,F,brittany10@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1651 Geranium Court,NULL,517-555-0198,5/2/2013,10+ Miles
14388,343,AW00014388,NULL,Kaylee,NULL,Rogers,0,1/12/1952,M,NULL,F,kaylee16@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,953 Trafalgar Circle,NULL,461-555-0130,5/28/2013,1-2 Miles
14389,315,AW00014389,NULL,Ryan,NULL,Harris,0,1/29/1953,M,NULL,M,ryan36@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,4654 Marina View Pkwy.,NULL,871-555-0199,10/30/2013,2-5 Miles
14390,369,AW00014390,NULL,Logan,NULL,Kumar,0,5/21/1953,M,NULL,M,logan1@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,00:00.0,6719 Santa Teresa Dr,# 1117,673-555-0165,11/3/2013,2-5 Miles
14391,638,AW00014391,NULL,Jason,NULL,Long,0,9/4/1952,M,NULL,M,jason7@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,2713 Chinquapin Court,NULL,931-555-0160,9/24/2013,1-2 Miles
14392,648,AW00014392,NULL,Justin,T,Jackson,0,2/20/1953,M,NULL,M,justin31@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1906 Twinview Place,NULL,819-555-0172,10/8/2012,10+ Miles
14393,539,AW00014393,NULL,José,J,Perez,0,10/1/1958,S,NULL,M,josé41@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1950 Crown Court,NULL,346-555-0180,9/29/2013,10+ Miles
14394,609,AW00014394,NULL,Jacob,NULL,Rodriguez,0,10/3/1958,M,NULL,M,jacob16@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1873 Lyon Circle,NULL,815-555-0188,10/19/2012,10+ Miles
14395,326,AW00014395,NULL,Devin,J,Reed,0,9/16/1963,S,NULL,M,devin85@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,4851 Flora Ave.,NULL,871-555-0116,10/17/2013,10+ Miles
14396,631,AW00014396,NULL,Zoe,S,Sanchez,0,10/15/1953,S,NULL,F,zoe22@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,792 Rahn Court,NULL,137-555-0150,7/17/2013,10+ Miles
14397,632,AW00014397,NULL,Sierra,NULL,Edwards,0,9/21/1953,S,NULL,F,sierra1@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,8768 Valley Ave,NULL,267-555-0113,1/25/2014,10+ Miles
14398,641,AW00014398,NULL,James,NULL,Anderson,0,3/10/1954,M,NULL,M,james82@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,6267 Concord Royale,NULL,149-555-0142,10/12/2012,10+ Miles
14399,359,AW00014399,NULL,Jeremy,L,Peterson,0,5/3/1959,S,NULL,M,jeremy35@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,1035 Arguello Blvd.,NULL,270-555-0144,4/12/2013,10+ Miles
14400,360,AW00014400,NULL,Brandon,E,Brown,0,4/21/1954,S,NULL,M,brandon42@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,6536 Diver Way,NULL,187-555-0120,10/2/2012,10+ Miles
14401,548,AW00014401,NULL,Jose,P,Kumar,0,9/6/1954,M,NULL,M,jose22@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,9896 White Dr,NULL,121-555-0117,5/22/2013,2-5 Miles
14402,642,AW00014402,NULL,Hailey,J,Parker,0,11/18/1954,S,NULL,F,hailey50@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,8739 Twinview Drive,NULL,213-555-0169,12/31/2013,10+ Miles
14403,298,AW00014403,NULL,Angelica,NULL,Russell,0,9/16/1954,S,NULL,F,angelica19@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,8117 Golden Leaf Way,NULL,785-555-0130,12/13/2013,10+ Miles
14404,607,AW00014404,NULL,Rachel,T,Davis,0,3/26/1956,S,NULL,F,rachel7@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,4385 Claudia Dr.,NULL,173-555-0185,2/22/2013,2-5 Miles
14405,609,AW00014405,NULL,Dylan,S,Walker,0,11/29/1955,M,NULL,M,dylan53@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,9698 N Lucile Lane,NULL,771-555-0123,9/21/2013,2-5 Miles
14406,299,AW00014406,NULL,Carrie,M,Schmidt,0,8/11/1961,M,NULL,F,carrie17@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,5616 Bayside Way,NULL,244-555-0136,10/6/2012,2-5 Miles
14407,312,AW00014407,NULL,Thomas,NULL,Bryant,0,12/2/1955,M,NULL,M,thomas20@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,7402 Oakgrove Rd,NULL,603-555-0167,1/3/2014,2-5 Miles
14408,343,AW00014408,NULL,Jasmine,C,Cook,0,2/11/1956,S,NULL,F,jasmine25@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,4305 Madrid,NULL,702-555-0161,12/6/2013,10+ Miles
14409,343,AW00014409,NULL,Eric,NULL,Wang,0,4/22/1961,M,NULL,M,eric32@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,5363 Willow Pass Dr,NULL,508-555-0172,7/1/2013,1-2 Miles
14410,345,AW00014410,NULL,Arianna,NULL,Brooks,0,12/24/1955,M,NULL,F,arianna22@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,7934 C Street,NULL,718-555-0172,11/26/2013,1-2 Miles
14411,542,AW00014411,NULL,Ashley,S,Johnson,0,8/3/1956,S,NULL,F,ashley1@adventure-works.com,70000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,3236 Wibur Ave.,NULL,189-555-0116,10/3/2012,10+ Miles
14412,543,AW00014412,NULL,Nicole,J,Blue,0,9/30/1956,S,NULL,F,nicole51@adventure-works.com,70000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,4305 Amanda Circle,NULL,835-555-0114,10/27/2012,10+ Miles
14413,307,AW00014413,NULL,Rachel,K,Patterson,0,8/14/1956,M,NULL,F,rachel58@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,6187 Barquentine Court,NULL,220-555-0196,10/22/2012,2-5 Miles
14414,312,AW00014414,NULL,Rachel,NULL,Wilson,0,3/13/1957,M,NULL,F,rachel9@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,8577 Shakespeare Dr.,NULL,230-555-0193,10/14/2012,2-5 Miles
14415,337,AW00014415,NULL,William,C,Davis,0,11/12/1962,M,NULL,M,william21@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,2477 Everett Court,NULL,470-555-0162,10/14/2012,2-5 Miles
14416,59,AW00014416,NULL,Madison,NULL,Flores,0,10/26/1957,M,NULL,F,madison48@adventure-works.com,60000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,2547 Boxer Blvd.,NULL,848-555-0191,5/20/2013,10+ Miles
14417,609,AW00014417,NULL,Ernest,H,Lu,0,8/4/1957,S,NULL,M,ernest11@adventure-works.com,60000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,4211 Las Lomas Way,NULL,153-555-0154,10/2/2012,10+ Miles
14418,542,AW00014418,NULL,Rebecca,W,Young,0,4/23/1963,M,NULL,F,rebecca25@adventure-works.com,60000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,9088 Creed Ave,NULL,220-555-0124,10/1/2012,10+ Miles
14419,546,AW00014419,NULL,Abigail,J,Ward,0,11/10/1957,M,NULL,F,abigail17@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,9440 Oakshire Place,NULL,546-555-0116,11/12/2012,10+ Miles
14420,626,AW00014420,NULL,Chloe,NULL,Wright,0,8/12/1974,S,NULL,F,chloe18@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,5394 Baywood Drive,NULL,622-555-0121,11/26/2012,10+ Miles
14421,553,AW00014421,NULL,Hannah,W,Barnes,0,1/25/1958,M,NULL,F,hannah26@adventure-works.com,70000,5,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,8200 Valley Manor,NULL,883-555-0157,11/5/2012,2-5 Miles
14422,177,AW00014422,NULL,Cara,NULL,Lu,0,11/2/1969,S,NULL,F,cara7@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,00:00.0,Räuscherweg 124,NULL,1 (11) 500 555-0154,4/6/2013,0-1 Miles
14423,236,AW00014423,NULL,Jill,P,Ruiz,0,12/18/1963,M,NULL,F,jill9@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,8102 Contuti Avenue,NULL,1 (11) 500 555-0168,4/4/2013,0-1 Miles
14424,213,AW00014424,NULL,Stefanie,NULL,Raman,0,1/1/1974,S,NULL,F,stefanie9@adventure-works.com,110000,2,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,"21, avenue des Ternes",NULL,1 (11) 500 555-0111,3/4/2012,5-10 Miles
14425,129,AW00014425,NULL,Victor,NULL,Carlson,0,2/11/1974,M,NULL,M,victor18@adventure-works.com,120000,2,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,Celler Weg 40,NULL,1 (11) 500 555-0132,9/15/2011,5-10 Miles
14426,117,AW00014426,NULL,Madison,J,Hughes,0,8/19/1968,M,NULL,F,madison47@adventure-works.com,130000,2,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,Herzogstr 3998,NULL,1 (11) 500 555-0160,9/21/2011,0-1 Miles
14427,251,AW00014427,NULL,Emmanuel,NULL,Patel,0,11/5/1961,M,NULL,M,emmanuel3@adventure-works.com,130000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,3410 Meadowbrook Dr.,NULL,1 (11) 500 555-0134,4/6/2011,5-10 Miles
14428,173,AW00014428,NULL,Cassie,NULL,Andersen,0,4/10/1961,S,NULL,F,cassie11@adventure-works.com,130000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,Nollendorfplatz 2,NULL,1 (11) 500 555-0145,8/29/2011,0-1 Miles
14429,252,AW00014429,NULL,Lacey,NULL,He,0,1/21/1961,S,NULL,F,lacey31@adventure-works.com,130000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,342 Summerfield Dr.,NULL,1 (11) 500 555-0148,3/31/2011,0-1 Miles
14430,637,AW00014430,NULL,Sydney,NULL,Jones,0,1/3/1963,M,NULL,F,sydney67@adventure-works.com,90000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,1787 Acardia Pl.,NULL,174-555-0143,10/2/2013,5-10 Miles
